,datetime,hour,season,holiday,weekday,workingday,weather situation,temperature in celsius,atemp,humidity,windspeed,count,year,month,day
4273,2011-06-29,23,3,0,3,1,1,0.047222222,4.419444444,0.47,0.134722222,129,2011,6,29
4274,2011-11-21,18,4,0,1,1,3,0.42,2.945833333,0.061111111,0.134722222,192,2011,11,21
4275,2011-12-23,5,1,0,5,1,1,0.36,2.420138889,0.064583333,0.134722222,8,2011,12,23
4276,2011-07-26,6,3,0,2,1,1,0.047222222,4.419444444,0.057638889,1.554861111,110,2011,7,26
4277,2011-12-09,15,4,0,5,1,1,0.38,2.735416667,0.46,1.969444444,189,2011,12,9
4278,2011-11-08,16,4,0,2,1,1,0.56,3.682638889,0.46,0.932638889,289,2011,11,8
4279,2011-11-10,22,4,0,4,1,1,0.36,2.314583333,0.53,1.969444444,89,2011,11,10
4280,2012-08-16,21,3,0,4,1,1,0.051388889,4.629861111,0.48,0.134722222,356,2012,8,16
4281,2012-12-02,12,4,0,0,0,2,0.34,2.314583333,0.05625,1.140277778,520,2012,12,2
4282,2012-09-05,22,3,0,3,1,1,0.05,0.484027778,0.054861111,0.0,219,2012,9,5
4283,2011-10-15,14,4,0,6,0,1,0.06,4.313888889,0.33,3.213194444,472,2011,10,15
4284,2012-12-20,14,4,0,4,1,2,0.36,2.420138889,0.53,0.134722222,214,2012,12,20
4285,2011-04-27,0,2,0,3,1,1,0.06,3.893055556,0.057638889,1.554861111,27,2011,4,27
4286,2012-04-09,5,2,0,1,1,1,0.44,3.051388889,0.24,0.134722222,32,2012,4,9
4287,2011-10-24,23,4,0,1,1,1,0.46,3.15625,0.053472222,0.622222222,59,2011,10,24
4288,2012-10-16,4,4,0,2,1,1,0.42,2.945833333,0.046527778,1.140277778,7,2012,10,16
4289,2012-12-24,22,1,0,1,1,2,0.24,1.999305556,0.064583333,0.0,12,2012,12,24
4290,2011-12-30,21,1,0,5,1,2,0.36,2.525,0.045833333,0.725694444,95,2011,12,30
4291,2011-05-24,5,2,0,2,1,2,0.58,3.788194444,0.065277778,1.761805556,24,2011,5,24
4292,2012-02-24,12,1,0,5,1,2,0.04,2.840972222,0.052777778,0.932638889,228,2012,2,24
4293,2011-11-18,17,4,0,5,1,1,0.32,2.314583333,0.31,0.932638889,378,2011,11,18
4294,2012-12-08,12,4,0,6,0,2,0.04,2.840972222,0.060416667,1.554861111,486,2012,12,8
4295,2011-01-29,12,1,0,6,0,2,0.02,0.136805556,0.59,0.134722222,78,2011,1,29
4296,2011-11-05,13,4,0,6,0,1,0.04,2.840972222,0.37,0.725694444,355,2011,11,5
4297,2012-05-28,11,2,1,1,0,1,0.05,4.734722222,0.045833333,0.932638889,476,2012,5,28
4298,2011-02-18,3,1,0,5,1,1,0.46,3.15625,0.046527778,1.761805556,8,2011,2,18
4299,2011-09-16,6,3,0,5,1,1,0.38,2.735416667,0.049305556,1.554861111,93,2011,9,16
4300,2011-11-23,14,4,0,3,1,1,0.42,2.945833333,0.54,3.213194444,213,2011,11,23
4301,2012-12-13,16,4,0,4,1,1,0.34,2.420138889,0.39,0.725694444,406,2012,12,13
4302,2012-10-22,14,4,0,1,1,1,0.043055556,4.209027778,0.27,0.134722222,282,2012,10,22
4303,2012-09-09,9,3,0,0,0,1,0.043055556,4.209027778,0.042361111,1.761805556,299,2012,9,9
4304,2012-06-11,17,2,0,1,1,2,0.08,4.945138889,0.41,2.4875,800,2012,6,11
4305,2011-03-07,17,1,0,1,1,1,0.34,0.210416667,0.29,2.4875,233,2011,3,7
4306,2011-04-05,10,2,0,2,1,3,0.34,0.210416667,0.05625,2.695138889,28,2011,4,5
4307,2011-10-29,14,4,0,6,0,3,0.24,0.136805556,0.060416667,3.109722222,29,2011,10,29
4308,2012-09-23,7,4,0,0,0,1,0.46,3.15625,0.59,1.554861111,57,2012,9,23
4309,2012-11-29,23,4,0,4,1,1,0.28,2.209722222,0.042361111,0.0,130,2012,11,29
4310,2011-02-04,13,1,0,5,1,2,0.26,1.788888889,0.05,1.554861111,82,2011,2,4
4311,2011-05-30,22,2,1,1,0,1,0.05,0.484027778,0.051388889,1.140277778,106,2011,5,30
4312,2012-06-25,16,3,0,1,1,1,0.08,0.484027778,0.31,2.695138889,414,2012,6,25
4313,2011-03-12,10,1,0,6,0,1,0.32,0.210416667,0.045833333,1.554861111,99,2011,3,12
4314,2011-12-08,6,4,0,4,1,1,0.22,1.472916667,0.55,1.969444444,71,2011,12,8
4315,2012-11-29,1,4,0,4,1,1,0.22,1.788888889,0.044444444,0.622222222,16,2012,11,29
4316,2012-05-18,22,2,0,5,1,1,0.56,3.682638889,0.52,2.280555556,251,2012,5,18
4317,2012-12-19,16,4,0,3,1,1,0.42,2.945833333,0.05,2.4875,334,2012,12,19
4318,2012-03-21,23,2,0,3,1,1,0.54,3.577777778,0.053472222,0.0,125,2012,3,21
4319,2012-06-13,21,2,0,3,1,1,0.044444444,4.313888889,0.44,2.4875,396,2012,6,13
4320,2012-12-21,20,1,0,5,1,1,0.28,1.89375,0.41,1.761805556,112,2012,12,21
4321,2011-08-01,21,3,0,1,1,1,0.07,4.524305556,0.07,1.761805556,220,2011,8,1
4322,2011-06-26,9,3,0,0,0,1,0.045833333,4.313888889,0.54,0.622222222,206,2011,6,26
4323,2012-05-29,15,2,0,2,1,1,0.056944444,5.365972222,0.49,2.695138889,256,2012,5,29
4324,2012-10-25,19,4,0,4,1,1,0.54,3.577777778,0.057638889,0.134722222,542,2012,10,25
4325,2012-01-01,2,1,0,0,0,1,0.32,2.420138889,0.052777778,0.0,75,2012,1,1
4326,2012-12-15,2,4,0,6,0,1,0.26,0.210416667,0.05625,0.0,69,2012,12,15
4327,2012-05-01,2,2,0,2,1,2,0.05,3.366666667,0.05,0.622222222,8,2012,5,1
4328,2011-01-15,9,1,0,6,0,1,0.16,1.2625,0.044444444,0.932638889,33,2011,1,15
4329,2011-06-24,6,3,0,5,1,1,0.045833333,4.209027778,0.057638889,0.932638889,91,2011,6,24
4330,2012-09-15,21,3,0,6,0,1,0.56,3.682638889,0.52,0.725694444,296,2012,9,15
4331,2011-11-08,8,4,0,2,1,1,0.32,2.314583333,0.064583333,0.725694444,466,2011,11,8
4332,2012-09-22,10,3,0,6,0,1,0.045833333,4.313888889,0.045138889,2.280555556,474,2012,9,22
4333,2011-01-24,18,1,0,1,1,1,0.14,0.947222222,0.59,0.134722222,153,2011,1,24
4334,2012-04-13,12,2,0,5,1,1,0.05,3.366666667,0.31,0.0,322,2012,4,13
4335,2012-02-05,16,1,0,0,0,1,0.03,1.999305556,0.56,1.554861111,296,2012,2,5
4336,2012-08-27,8,3,0,1,1,1,0.045833333,4.209027778,0.057638889,0.622222222,699,2012,8,27
4337,2011-04-25,6,2,0,1,1,2,0.05,3.366666667,1.0,0.0,66,2011,4,25
4338,2012-04-13,13,2,0,5,1,1,0.52,0.05,0.27,1.969444444,358,2012,4,13
4339,2012-04-05,21,2,0,4,1,1,0.42,2.945833333,0.47,0.134722222,234,2012,4,5
4340,2012-03-16,18,1,0,5,1,3,0.48,3.261805556,0.056944444,0.622222222,408,2012,3,16
4341,2012-12-08,1,4,0,6,0,2,0.36,2.420138889,0.064583333,0.932638889,100,2012,12,8
4342,2012-09-12,9,3,0,3,1,1,0.06,4.209027778,0.044444444,0.932638889,328,2012,9,12
4343,2011-06-14,23,2,0,2,1,1,0.56,3.682638889,0.047222222,1.554861111,110,2011,6,14
4344,2011-04-07,17,2,0,4,1,1,0.52,0.05,0.52,1.969444444,343,2011,4,7
4345,2012-07-28,2,3,0,6,0,1,0.05,4.734722222,0.07,0.0,90,2012,7,28
4346,2012-09-22,16,3,0,6,0,1,0.051388889,4.629861111,0.51,2.280555556,680,2012,9,22
4347,2011-09-20,15,3,0,2,1,2,0.043055556,4.103472222,0.054166667,0.725694444,192,2011,9,20
4348,2012-07-19,4,3,0,4,1,1,0.05,4.734722222,0.07,0.725694444,8,2012,7,19
4349,2011-09-08,5,3,0,4,1,3,0.043055556,3.788194444,0.065277778,0.622222222,14,2011,9,8
4350,2012-10-27,4,4,0,6,0,2,0.05,3.366666667,0.061111111,1.140277778,13,2012,10,27
4351,2012-03-19,5,1,0,1,1,1,0.44,3.051388889,0.065277778,0.0,31,2012,3,19
4352,2011-07-11,12,3,0,1,1,1,0.058333333,0.557638889,0.53,1.969444444,148,2011,7,11
4353,2012-09-10,12,3,0,1,1,1,0.044444444,4.313888889,0.44,2.695138889,332,2012,9,10
4354,2012-07-27,14,3,0,5,1,1,0.059722222,0.557638889,0.47,2.072916667,326,2012,7,27
4355,2011-01-29,14,1,0,6,0,2,0.22,1.578472222,0.06,0.932638889,99,2011,1,29
4356,2012-08-17,0,3,0,5,1,1,0.047222222,1.683333333,0.57,1.140277778,88,2012,8,17
4357,2011-03-12,21,1,0,6,0,1,0.38,2.735416667,0.043055556,0.0,82,2011,3,12
4358,2012-05-02,14,2,0,3,1,1,0.043055556,4.209027778,0.047916667,0.622222222,240,2012,5,2
4359,2011-09-24,6,4,0,6,0,2,0.56,3.682638889,0.065277778,0.725694444,18,2011,9,24
4360,2012-04-28,15,2,0,6,0,1,0.42,2.945833333,0.41,1.554861111,408,2012,4,28
4361,2012-06-17,13,2,0,0,0,1,0.044444444,4.313888889,0.53,1.140277778,614,2012,6,17
4362,2012-05-21,4,2,0,1,1,3,0.56,3.682638889,0.061111111,2.072916667,7,2012,5,21
4363,2012-02-27,1,1,0,1,1,1,0.26,1.788888889,0.045138889,1.554861111,6,2012,2,27
4364,2012-04-01,15,2,0,0,0,1,0.05,3.366666667,0.55,1.761805556,573,2012,4,1
4365,2011-03-27,9,2,0,0,0,1,0.22,1.578472222,0.55,0.932638889,54,2011,3,27
4366,2012-07-31,23,3,0,2,1,2,0.045833333,4.209027778,0.057638889,1.140277778,147,2012,7,31
4367,2011-02-21,4,1,1,1,0,1,0.32,2.209722222,0.45,1.140277778,1,2011,2,21
4368,2011-03-21,19,2,0,1,1,1,0.58,3.788194444,0.06,2.902083333,221,2011,3,21
4369,2012-03-12,22,1,0,1,1,2,0.56,3.682638889,0.56,1.554861111,133,2012,3,12
4370,2011-11-05,3,4,0,6,0,1,0.03,1.89375,0.52,2.072916667,8,2011,11,5
4371,2012-04-29,22,2,0,0,0,1,0.05,3.366666667,0.45,0.0,108,2012,4,29
4372,2011-07-04,10,3,1,1,0,2,0.052777778,0.484027778,0.55,0.622222222,280,2011,7,4
4373,2012-07-15,18,3,0,0,0,3,0.05,0.484027778,0.054861111,2.4875,312,2012,7,15
4374,2012-05-15,6,2,0,2,1,3,0.56,3.682638889,0.065277778,1.554861111,24,2012,5,15
4375,2012-01-31,13,1,0,2,1,1,0.46,3.15625,0.36,1.554861111,198,2012,1,31
4376,2012-12-21,3,1,0,5,1,3,0.46,3.15625,0.065277778,2.695138889,3,2012,12,21
4377,2012-02-01,14,1,0,3,1,1,0.043055556,4.313888889,0.33,1.554861111,192,2012,2,1
4378,2011-01-07,14,1,0,5,1,2,0.02,0.136805556,0.04,1.761805556,50,2011,1,7
4379,2012-04-25,1,2,0,3,1,1,0.42,2.945833333,0.41,0.0,25,2012,4,25
4380,2011-03-07,23,1,0,1,1,1,0.28,2.209722222,0.48,0.0,22,2011,3,7
4381,2011-11-08,12,4,0,2,1,1,0.52,0.05,0.52,0.932638889,203,2011,11,8
4382,2011-07-31,10,3,0,0,0,1,0.058333333,5.155555556,0.36,1.140277778,254,2011,7,31
4383,2012-07-15,0,3,0,0,0,1,0.047222222,4.419444444,0.061805556,1.140277778,187,2012,7,15
4384,2011-11-11,4,4,1,5,0,1,0.03,1.999305556,0.042361111,0.134722222,8,2011,11,11
4385,2012-01-04,14,1,0,3,1,2,0.14,0.841666667,0.46,1.761805556,75,2012,1,4
4386,2012-02-16,17,1,0,4,1,3,0.34,2.525,0.060416667,0.0,289,2012,2,16
4387,2012-08-08,21,3,0,3,1,1,0.051388889,0.484027778,0.045833333,0.725694444,381,2012,8,8
4388,2012-06-18,4,2,0,1,1,2,0.54,3.577777778,0.053472222,0.134722222,9,2012,6,18
4389,2011-08-25,11,3,0,4,1,3,0.07,4.629861111,0.054861111,0.0,151,2011,8,25
4390,2011-02-28,23,1,0,1,1,2,0.32,1.999305556,0.05625,2.695138889,45,2011,2,28
4391,2011-01-02,7,1,0,0,0,2,0.04,2.840972222,0.052777778,0.134722222,1,2011,1,2
4392,2012-02-03,3,1,0,5,1,1,0.28,1.788888889,0.56,2.072916667,4,2012,2,3
4393,2012-07-08,9,3,0,0,0,1,0.059722222,5.681944444,0.05,0.725694444,242,2012,7,8
4394,2012-06-19,0,2,0,2,1,2,0.06,3.998611111,0.054166667,1.140277778,35,2012,6,19
4395,2012-06-20,19,2,0,3,1,1,0.061111111,5.471527778,0.37,1.761805556,539,2012,6,20
4396,2012-12-27,11,1,0,4,1,2,0.28,1.683333333,0.56,3.109722222,103,2012,12,27
4397,2012-12-20,15,4,0,4,1,2,0.34,2.314583333,0.57,0.134722222,249,2012,12,20
4398,2011-03-04,4,1,0,5,1,2,0.18,1.2625,0.051388889,0.134722222,1,2011,3,4
4399,2011-09-23,15,4,0,5,1,3,0.043055556,3.788194444,0.065277778,0.725694444,61,2011,9,23
4400,2011-10-31,16,4,0,1,1,1,0.42,2.945833333,0.54,1.140277778,272,2011,10,31
4401,2012-09-06,15,3,0,4,1,1,0.051388889,0.484027778,0.045833333,0.134722222,270,2012,9,6
4402,2011-08-07,13,3,0,0,0,1,0.09,5.892361111,0.42,2.072916667,324,2011,8,7
4403,2011-09-20,16,3,0,2,1,2,0.06,3.893055556,0.057638889,1.140277778,264,2011,9,20
4404,2012-05-19,2,2,0,6,0,1,0.05,3.366666667,0.51,0.725694444,69,2012,5,19
4405,2011-08-18,21,3,0,4,1,2,0.047222222,4.419444444,0.054861111,0.0,149,2011,8,18
4406,2011-11-09,0,4,0,3,1,1,0.36,2.630555556,0.060416667,0.0,13,2011,11,9
4407,2011-09-04,9,3,0,0,0,1,0.045833333,4.209027778,0.054166667,1.140277778,189,2011,9,4
4408,2012-06-07,18,2,0,4,1,1,0.07,4.419444444,0.34,1.969444444,813,2012,6,7
4409,2011-04-07,13,2,0,4,1,2,0.52,0.05,0.48,0.622222222,135,2011,4,7
4410,2012-12-04,3,4,0,2,1,2,0.04,2.840972222,0.060416667,0.932638889,4,2012,12,4
4411,2012-04-04,15,2,0,3,1,2,0.044444444,4.313888889,0.44,1.969444444,268,2012,4,4
4412,2012-12-31,21,1,0,1,1,1,0.26,1.788888889,0.06,1.140277778,90,2012,12,31
4413,2011-10-18,5,4,0,2,1,2,0.46,3.15625,0.061111111,0.0,21,2011,10,18
4414,2011-07-05,5,3,0,2,1,1,0.045833333,4.313888889,0.047916667,0.0,20,2011,7,5
4415,2011-02-27,3,1,0,0,0,1,0.26,1.999305556,0.060416667,0.622222222,11,2011,2,27
4416,2011-03-24,2,2,0,4,1,2,0.03,1.999305556,1.0,1.761805556,6,2011,3,24
4417,2011-03-09,4,1,0,3,1,1,0.24,1.788888889,0.052083333,0.725694444,2,2011,3,9
4418,2012-01-10,2,1,0,2,1,2,0.22,1.578472222,0.060416667,1.140277778,4,2012,1,10
4419,2012-08-24,3,3,0,5,1,1,0.044444444,4.209027778,0.050694444,0.0,8,2012,8,24
4420,2011-06-05,7,2,0,0,0,2,0.06,4.103472222,0.050694444,1.761805556,27,2011,6,5
4421,2012-07-07,2,3,0,6,0,1,0.052777778,5.155555556,0.05,1.140277778,58,2012,7,7
4422,2012-02-23,2,1,0,4,1,2,0.44,3.051388889,0.043055556,1.554861111,9,2012,2,23
4423,2012-06-25,4,3,0,1,1,1,0.045833333,4.209027778,0.054166667,1.761805556,4,2012,6,25
4424,2012-05-05,22,2,0,6,0,2,0.58,3.788194444,0.054166667,0.134722222,217,2012,5,5
4425,2012-12-25,23,1,1,2,0,2,0.28,1.89375,0.045138889,1.761805556,30,2012,12,25
4426,2012-07-24,21,3,0,2,1,1,0.051388889,0.484027778,0.045833333,1.554861111,378,2012,7,24
4427,2012-07-21,8,3,0,6,0,2,0.58,3.788194444,0.057638889,1.761805556,112,2012,7,21
4428,2012-01-06,9,1,0,5,1,1,0.24,1.683333333,0.07,1.140277778,241,2012,1,6
4429,2011-10-20,3,4,0,4,1,1,0.05,3.366666667,0.056944444,3.213194444,1,2011,10,20
4430,2012-03-20,18,1,0,2,1,1,0.06,4.103472222,0.047916667,1.761805556,801,2012,3,20
4431,2011-08-03,22,3,0,3,1,3,0.047222222,4.419444444,0.061805556,0.725694444,77,2011,8,3
4432,2011-01-16,1,1,0,0,0,1,0.26,1.89375,0.56,0.932638889,23,2011,1,16
4433,2012-05-22,18,2,0,2,1,1,0.047222222,4.419444444,0.042361111,0.932638889,785,2012,5,22
4434,2011-01-11,17,1,0,2,1,2,0.16,1.052083333,0.059722222,1.554861111,136,2011,1,11
4435,2012-09-29,22,4,0,6,0,1,0.05,3.366666667,0.04375,0.725694444,221,2012,9,29
4436,2012-06-07,23,2,0,4,1,1,0.56,3.682638889,0.52,0.932638889,177,2012,6,7
4437,2012-06-28,9,3,0,4,1,1,0.07,4.524305556,0.54,1.140277778,351,2012,6,28
4438,2011-06-25,5,3,0,6,0,1,0.043055556,4.209027778,0.042361111,0.932638889,14,2011,6,25
4439,2012-11-27,4,4,0,2,1,3,0.03,1.999305556,0.05625,0.134722222,5,2012,11,27
4440,2011-02-23,6,1,0,3,1,1,0.12,1.052083333,0.05,0.725694444,36,2011,2,23
4441,2012-07-18,21,3,0,3,1,1,0.052777778,4.945138889,0.043055556,0.0,319,2012,7,18
4442,2012-11-29,12,4,0,4,1,1,0.36,2.420138889,0.04,1.140277778,236,2012,11,29
4443,2012-12-23,16,1,0,0,0,1,0.34,2.314583333,0.34,0.134722222,190,2012,12,23
4444,2011-06-24,9,3,0,5,1,1,0.051388889,4.734722222,0.043055556,0.932638889,231,2011,6,24
4445,2012-11-11,4,4,0,0,0,1,0.32,2.314583333,0.05625,0.725694444,11,2012,11,11
4446,2011-05-24,10,2,0,2,1,1,0.07,4.524305556,0.042361111,2.280555556,108,2011,5,24
4447,2012-11-22,10,4,1,4,0,1,0.36,2.525,0.57,0.725694444,219,2012,11,22
4448,2012-03-16,13,1,0,5,1,2,0.46,3.15625,0.053472222,0.622222222,260,2012,3,16
4449,2011-01-28,3,1,0,5,1,2,0.02,1.578472222,0.052083333,0.725694444,1,2011,1,28
4450,2012-06-09,9,2,0,6,0,1,0.044444444,4.313888889,0.57,1.140277778,340,2012,6,9
4451,2012-12-17,2,4,0,1,1,2,0.38,2.735416667,0.065277778,0.0,5,2012,12,17
4452,2012-03-17,14,1,0,6,0,1,0.043055556,4.313888889,0.53,0.622222222,690,2012,3,17
4453,2012-08-10,1,3,0,5,1,1,0.07,4.524305556,0.045138889,0.725694444,41,2012,8,10
4454,2012-05-27,11,2,0,0,0,1,0.05,4.734722222,0.045833333,1.554861111,519,2012,5,27
4455,2012-02-02,4,1,0,4,1,3,0.04,2.840972222,0.056944444,0.622222222,1,2012,2,2
4456,2012-10-16,6,4,0,2,1,1,0.42,2.945833333,0.046527778,1.140277778,172,2012,10,16
4457,2011-08-31,7,3,0,3,1,1,0.06,3.998611111,0.054166667,0.0,328,2011,8,31
4458,2011-04-20,4,2,0,3,1,1,0.04,2.840972222,1.0,0.725694444,9,2011,4,20
4459,2011-01-03,16,1,0,1,1,1,0.26,1.683333333,0.03,1.761805556,76,2011,1,3
4460,2012-07-03,17,3,0,2,1,2,0.059722222,5.155555556,0.03,1.140277778,722,2012,7,3
4461,2012-03-01,12,1,0,4,1,1,0.56,3.682638889,0.37,1.554861111,220,2012,3,1
4462,2012-05-20,16,2,0,0,0,1,0.05,4.524305556,0.42,2.4875,577,2012,5,20
4463,2011-12-04,3,4,0,0,0,1,0.28,2.209722222,0.052083333,0.0,41,2011,12,4
4464,2012-01-14,12,1,0,6,0,1,0.22,1.472916667,0.41,1.761805556,219,2012,1,14
4465,2011-12-17,7,4,0,6,0,2,0.26,1.788888889,0.56,1.554861111,20,2011,12,17
4466,2012-11-07,8,4,0,3,1,2,0.26,1.683333333,0.06,1.969444444,601,2012,11,7
4467,2012-11-22,20,4,1,4,0,1,0.34,2.525,0.049305556,0.0,52,2012,11,22
4468,2012-10-03,2,4,0,3,1,2,0.043055556,3.788194444,0.065277778,0.0,9,2012,10,3
4469,2011-07-05,1,3,0,2,1,1,0.07,4.524305556,0.045138889,0.725694444,39,2011,7,5
4470,2012-03-13,16,1,0,2,1,1,0.05,4.524305556,0.34,2.695138889,365,2012,3,13
4471,2011-03-24,4,2,0,4,1,2,0.28,1.89375,1.0,0.134722222,1,2011,3,24
4472,2011-08-23,18,3,0,2,1,1,0.05,4.524305556,0.34,0.134722222,519,2011,8,23
4473,2011-03-25,18,2,0,5,1,1,0.03,1.999305556,0.39,1.761805556,198,2011,3,25
4474,2012-01-26,15,1,0,4,1,2,0.42,2.945833333,0.049305556,0.725694444,164,2012,1,26
4475,2012-07-14,3,3,0,6,0,2,0.07,4.524305556,0.54,0.725694444,40,2012,7,14
4476,2011-09-22,22,3,0,4,1,2,0.043055556,3.577777778,1.0,0.622222222,187,2011,9,22
4477,2011-04-24,17,2,0,0,0,1,0.045833333,4.313888889,0.045138889,2.072916667,331,2011,4,24
4478,2012-10-31,0,4,0,3,1,2,0.03,2.209722222,0.05625,0.725694444,16,2012,10,31
4479,2011-06-16,23,2,0,4,1,3,0.06,3.893055556,0.057638889,1.761805556,16,2011,6,16
4480,2012-08-31,9,3,0,5,1,1,0.051388889,0.484027778,0.07,0.0,398,2012,8,31
4481,2012-02-01,20,1,0,3,1,1,0.52,0.05,0.52,1.140277778,264,2012,2,1
4482,2011-12-02,1,4,0,5,1,1,0.24,1.999305556,0.052083333,0.0,15,2011,12,2
4483,2011-05-11,21,2,0,3,1,1,0.54,3.577777778,0.06,0.0,234,2011,5,11
4484,2012-03-22,0,2,0,4,1,1,0.52,0.05,0.057638889,0.622222222,41,2012,3,22
4485,2012-10-26,8,4,0,5,1,2,0.54,3.577777778,0.061111111,0.932638889,734,2012,10,26
4486,2011-02-18,2,1,0,5,1,1,0.44,3.051388889,0.05,1.969444444,7,2011,2,18
4487,2012-06-29,1,3,0,5,1,1,0.051388889,4.629861111,0.51,1.140277778,42,2012,6,29
4488,2012-12-30,17,1,0,0,0,1,0.26,1.578472222,0.41,2.280555556,123,2012,12,30
4489,2012-07-15,16,3,0,0,0,1,0.059722222,5.471527778,0.41,1.554861111,495,2012,7,15
4490,2011-03-26,17,2,0,6,0,1,0.32,0.210416667,0.24,1.554861111,203,2011,3,26
4491,2012-07-24,2,3,0,2,1,1,0.045833333,4.209027778,0.057638889,1.140277778,16,2012,7,24
4492,2011-11-22,14,4,0,2,1,3,0.42,2.945833333,1.0,0.622222222,35,2011,11,22
4493,2012-09-06,8,3,0,4,1,3,0.07,4.629861111,0.054861111,0.0,646,2012,9,6
4494,2011-08-04,13,3,0,4,1,1,0.052777778,4.945138889,0.58,0.0,205,2011,8,4
4495,2011-02-15,0,1,0,2,1,1,0.03,1.89375,0.49,2.902083333,19,2011,2,15
4496,2012-08-18,15,3,0,6,0,1,0.052777778,4.629861111,0.37,1.554861111,596,2012,8,18
4497,2012-07-10,2,3,0,2,1,1,0.07,4.629861111,0.051388889,0.932638889,16,2012,7,10
4498,2012-03-10,9,1,0,6,0,1,0.24,1.472916667,0.41,2.280555556,148,2012,3,10
4499,2012-04-27,14,2,0,5,1,1,0.46,3.15625,0.33,2.280555556,300,2012,4,27
4500,2011-08-18,15,3,0,4,1,1,0.08,5.050694444,0.46,2.4875,174,2011,8,18
4501,2011-12-06,14,4,0,2,1,3,0.48,3.261805556,1.0,1.554861111,75,2011,12,6
4502,2012-12-14,15,4,0,5,1,1,0.04,2.840972222,0.47,1.140277778,309,2012,12,14
4503,2012-04-20,15,2,0,5,1,1,0.044444444,4.313888889,0.47,0.134722222,407,2012,4,20
4504,2011-10-27,21,4,0,4,1,1,0.04,2.840972222,0.043055556,3.627777778,132,2011,10,27
4505,2012-12-20,13,4,0,4,1,2,0.36,2.420138889,0.57,0.134722222,217,2012,12,20
4506,2012-12-08,2,4,0,6,0,2,0.36,2.420138889,0.064583333,0.932638889,70,2012,12,8
4507,2011-08-27,13,3,0,6,0,3,0.045833333,4.209027778,0.057638889,2.695138889,43,2011,8,27
4508,2011-11-30,4,4,0,3,1,1,0.03,1.999305556,0.052083333,1.554861111,5,2011,11,30
4509,2011-12-14,0,4,0,3,1,1,0.26,0.210416667,0.052083333,0.0,22,2011,12,14
4510,2012-10-10,11,4,0,3,1,1,0.54,3.577777778,0.52,0.134722222,291,2012,10,10
4511,2012-04-27,13,2,0,5,1,1,0.46,3.15625,0.33,2.695138889,306,2012,4,27
4512,2012-11-13,16,4,0,2,1,1,0.38,2.735416667,0.04,2.072916667,310,2012,11,13
4513,2012-10-17,12,4,0,3,1,2,0.52,0.05,0.48,1.140277778,332,2012,10,17
4514,2012-03-12,20,1,0,1,1,2,0.56,3.682638889,0.49,1.554861111,286,2012,3,12
4515,2011-11-25,11,4,0,5,1,1,0.04,2.840972222,0.045833333,0.725694444,226,2011,11,25
4516,2012-03-21,12,2,0,3,1,2,0.54,3.577777778,0.053472222,0.0,229,2012,3,21
4517,2011-12-26,18,1,1,1,0,1,0.32,2.314583333,0.49,0.622222222,75,2011,12,26
4518,2012-08-09,22,3,0,4,1,2,0.045833333,4.313888889,0.047916667,1.554861111,259,2012,8,9
4519,2012-01-03,18,1,0,2,1,1,0.14,0.63125,0.26,3.627777778,224,2012,1,3
4520,2012-08-30,9,3,0,4,1,1,0.07,4.524305556,0.58,0.0,396,2012,8,30
4521,2012-10-04,2,4,0,4,1,1,0.044444444,3.998611111,0.061805556,0.0,13,2012,10,4
4522,2012-08-19,18,3,0,0,0,2,0.044444444,4.103472222,0.054166667,0.725694444,377,2012,8,19
4523,2012-09-06,22,3,0,4,1,1,0.044444444,3.998611111,0.061805556,1.140277778,217,2012,9,6
4524,2011-09-17,1,3,0,6,0,1,0.46,3.15625,0.05,0.725694444,80,2011,9,17
4525,2012-05-17,7,2,0,4,1,1,0.54,3.577777778,0.050694444,2.695138889,474,2012,5,17
4526,2012-07-28,19,3,0,6,0,1,0.047222222,4.419444444,0.057638889,0.0,338,2012,7,28
4527,2011-11-17,7,4,0,4,1,3,0.34,2.209722222,0.042361111,1.969444444,168,2011,11,17
4528,2012-10-15,1,4,0,1,1,2,0.58,3.788194444,0.044444444,2.695138889,29,2012,10,15
4529,2012-12-09,17,4,0,0,0,3,0.36,2.420138889,0.064583333,0.932638889,229,2012,12,9
4530,2011-04-17,1,2,0,0,0,1,0.42,2.945833333,0.046527778,1.554861111,31,2011,4,17
4531,2012-10-19,12,4,0,5,1,1,0.044444444,4.209027778,0.047916667,1.554861111,332,2012,10,19
4532,2012-09-16,16,3,0,0,0,1,0.044444444,4.313888889,0.44,1.140277778,596,2012,9,16
4533,2011-03-02,21,1,0,3,1,1,0.34,1.999305556,0.29,3.213194444,71,2011,3,2
4534,2011-07-17,12,3,0,0,0,1,0.052777778,0.484027778,0.55,1.969444444,420,2011,7,17
4535,2011-09-19,16,3,0,1,1,2,0.06,4.209027778,0.06,1.140277778,263,2011,9,19
4536,2011-04-12,16,2,0,2,1,2,0.48,3.261805556,0.053472222,2.695138889,99,2011,4,12
4537,2011-01-01,12,1,0,6,0,1,0.42,2.945833333,0.053472222,1.969444444,84,2011,1,1
4538,2012-03-17,20,1,0,6,0,1,0.56,3.682638889,0.044444444,0.134722222,271,2012,3,17
4539,2011-02-26,21,1,0,6,0,1,0.28,1.89375,0.045138889,1.761805556,68,2011,2,26
4540,2012-07-24,9,3,0,2,1,1,0.058333333,0.557638889,0.53,0.0,339,2012,7,24
